C7857   APRSWXNET  12185 29223  39  17.8  -2.1   1.4  39   2.6  -0.3    1.8    8   34
MIAM6   AWS        12186 31321  39  26.9  -1.0   1.6  39   3.4  -0.3    1.3   26  -87
RTOI4   IADOT      12189  5215  43  15.2   0.5   0.8  43   4.6  -0.3    1.2   33   -2
STUA    OK-Meso    12190  5467  39  24.5   0.7   0.8  39   4.5   0.3    1.4   23   11
BIIC1   RAWS       12191  5998  39   9.7  -0.9   1.7  39   2.5  -0.3    1.0   14   -1
FMRC1   RAWS       12192  6124  39  21.0  -2.2   2.1  39   6.1   0.3    2.7   34  -18
KSYF    GLDNWS     12193  6983  31  13.6  -1.0   1.6  31   4.5  -0.3    1.4   23   -1
DIAU1   RAWS       12194  7176  39  10.7  -0.1   2.8  39   3.8   0.3    1.3   26   21
C0572   APRSWXNET  12195  9390  39  30.2   1.5   1.1  39   2.8   0.3    2.2   20   31
C5471   APRSWXNET  12197 10080  38  25.4   0.4   1.2  38   1.1  -0.3    1.0    2  -40
NP190   NOS-PORTS  12198 10343  41  22.4  -1.6   1.4  41   2.9   0.3    1.8    9    8
TDRYD   MesoWest   12199 12867  38  14.3   3.2   1.5  38   1.2  -0.3    1.2    1   -9
CQ042   MesoWest   12200 18359  37  21.1   0.4   1.9  37   2.2  -0.3    1.6    6  -18
CQ074   MesoWest   12201 18386  33  17.7  -0.4   2.3  33   3.4  -0.3    1.9   15  -24
CYPRS   AWS        12202 23927  38  28.8   0.7   1.5  38   3.0   0.3    1.2   17  -19
TCMWA   AWS        12203 24420  41  11.7   0.1   1.1  41   2.8   0.3    1.4   12   11
PS36K   UrbaNet    12204 27505  38  17.6  -0.0   0.9  38   2.8  -0.3    2.1   10  -33
SCKLV   UrbaNet    12205 28636  41  19.7  -0.0   2.0  41   2.2  -0.3    2.1    7   -1
DRCHS   AWS        12207 26427  28  27.7   1.0   1.4  28   1.2  -0.3    1.1    0    0
WLTRB   AWS        12208 26567  40  25.8  -0.2   1.4  40   0.8  -0.3    0.7    0    0
REVSE   UrbaNet    12209 27139  40  26.2  -1.6   1.6  40   3.4  -0.3    1.6   24  -13
RCKWY   UrbaNet    12210 27403  36  16.8  -0.9   0.8  36   4.3   0.3    2.5   22  -19
GLNRC   AWS        12211 28184  40  18.1   0.7   1.5  40   2.0  -0.3    1.2    8  -18
CRVST   AWS        12212 28504  32  15.6  -0.4   0.8  32   2.5  -0.3    1.1    8   16
MN043   MNDOT      12217  5350  32   9.1   0.4   1.1  32   4.8  -0.3    1.1   21   -3
COIN2   RAWS       12218  7884  40  12.4  -0.6   2.3  40   4.8  -0.3    2.0   30   -7
MSAC1   RAWS       12219  7976  40  11.7   1.4   1.8  40   2.8  -0.3    1.6   19  -34
LGVI1   MesoWest   12220  8432  38  12.5   3.5   2.2  36   2.3  -0.3    1.1   12  -37
AP689   APRSWXNET  12221 10504  40  25.4   0.9   1.3  40   3.3   0.3    1.4   19   -0
HUFW1   RAWS       12223 12703  40  10.7  -0.3   2.3  40   2.6   0.3    2.0   11  -26
CYVC1   RAWS       12224 20929  40  10.7   0.9   1.5  40   3.8  -0.3    1.7   24    7
KJOSC   AWS        12225 23430  36  22.8   0.2   1.5  36   4.9  -0.3    2.6   26  -54
KRMLG   AWS        12226 23450  40  12.4   0.8   1.5  40   3.7   0.3    2.5   13   -4
WLSNC   AWS        12227 23911  40  14.6   1.1   2.1  40   2.7  -0.3    1.5   17  -10
CPRSS   AWS        12228 24161  40  28.1   0.1   2.0  40   2.5  -0.3    1.5   14   12
PLMAL   AWS        12229 24176  40  20.9  -0.2   1.6  40   4.8   0.3    2.3   22   -0
RICHL   AWS        12230 25101  32  20.9   1.0   2.0  32   1.9  -0.3    1.1    3  -14
WSTMM   AWS        12231 25799  36  19.2  -1.5   1.1  36   3.1  -0.3    1.1   15    3
CPRVL   AWS        12232 25942  40  16.8   0.3   2.0  40   4.3   0.3    1.4   24    9
LPSA4   RAWS       12233 10789  39  23.2   0.2   1.6  39   2.9  -0.3    1.4   18   -5
PTIT2   NOS-NWLON  12234 12223  27  29.1   1.7   1.2  27   6.0   0.3    1.3   27  -23
ASTO3   NOS-NWLON  12235 12233  27  13.2   1.1   1.1  27   4.8  -0.3    2.0   20  -14
MRED    MesoWest   12236 17614  31   9.8  -0.1   2.5  31   5.4   0.3    2.3   21    4
C4184   APRSWXNET  12237 18069  38  23.6  -0.6   0.9  38   2.4  -0.3    1.3   15   18
ND021   NDDOT      12238 20590  31  10.2   0.7   1.4  31   4.7   0.3    1.1   26   -9
MSCO    MesoWest   12239 22116  31  12.9   1.0   1.1  31   7.2   0.3    1.4   26   -0
PHLDL   UrbaNet    12240 30498  39  19.5   0.2   1.7  39   3.1   0.3    1.4   17   16
MTNWA   AWS        12241 30979  35  14.3   3.5   2.5  35   1.6  -0.3    1.5    5  -61
LOFUT   MesoWest   12242 31078  39  13.9   0.3   1.9  39   4.3   0.3    1.9   23  -21
AR853   APRSWXNET  12251  3968  39  26.1   0.2   1.8  39   3.2  -0.3    1.5   21    1
JAYX    OK-Meso    12252  5430  39  22.6   0.5   1.0  39   3.2  -0.3    1.3   18    6
ORBM5   RAWS       12253  6261  39   9.0   0.6   1.1  39   2.8  -0.3    1.8   12   -8
BHMM8   RAWS       12254  7139  39   6.7  -6.2   1.6  39   3.6   0.3    2.1   17   10
HCKC2   RAWS       12255  7211  39  14.5   3.0   2.8  39   3.3  -0.3    1.4   24   14
JVAU1   RAWS       12256  7228  39   9.0  -3.1   1.5  39   3.8   0.3    1.5   20  -11
KYCN2   RAWS       12257  7239  39  15.3  -3.1   1.8  39   4.0  -0.3    1.5   31   28
AP769   APRSWXNET  12258  9008  39  30.0   0.8   1.0  39   2.4  -0.3    1.0   15   27
NE045   NEDOR      12261  5317  37  15.5   0.4   0.9  37   4.5  -0.3    1.7   27   -0
C2787   APRSWXNET  12262  9664  37  21.2   1.9   1.9  37   2.1  -0.3    1.5    9  -21
LTVGS   UrbaNet    12264 27017  37  23.4  -0.9   1.2  37   3.1   0.3    2.4   12  -29
COAM8   MesoWest   12265 31673  33  14.0   1.1   2.1  33   4.6   0.3    1.7   19   -1
GLLWV   AWS        12266 26106  40  18.1   0.1   1.3  40   3.3   0.3    1.2   22    3
PNTGR   AWS        12267 26400  40  30.2   0.9   1.3  40   2.5  -0.3    1.2   18   27
MLFHT   AWS        12268 26429  40  18.6   0.5   1.6  40   2.5   0.3    0.9   14  -25
RYRFR   AWS        12269 26631  39  18.8  -0.2   1.5  39   2.7   0.3    1.1   13   -5
MNLSF   AWS        12270 26649  40  15.3   0.9   1.4  40   2.3  -0.3    1.3   13   24
LSVG7   UrbaNet    12271 26927  39  25.2   0.2   1.4  39   2.1  -0.3    1.7    6   -2
CNTNM   UrbaNet    12272 27191  36  26.4  -0.1   0.8  36   2.7  -0.3    1.6   16  -16
C7607   APRSWXNET  12273 28305  39  28.4   2.9   1.8  39   2.1   0.3    4.3    5  -63
C7741   APRSWXNET  12274 28698  39  21.9   0.2   1.3  39   2.4  -0.3    1.5    8  -13
KCPT2   RAWS       12275 28871  39  28.7   1.8   1.1  39   3.9  -0.3    1.2   29   -8
C6633   APRSWXNET  12276 29162  40  11.9  -0.9   0.9  40   4.3  -0.3    1.6   29   -6
GTXF1   NERRS      12278 29516  39  27.2   0.4   1.1  39   3.4  -0.3    1.3   30   -6
JTST2   WT-Meso    12279 30099  39  27.3   0.4   1.1  39   5.6  -0.3    1.4   33    6
FRCST   AWS        12280 30610  39  24.6  -2.0   1.1  39   4.4   0.3    1.2   27  -13
CPDRL   AWS        12281 32360  36  29.7  -0.1   0.7  36   3.3  -0.3    1.2   21    1
C5482   APRSWXNET  12296  4889  39  16.4  -1.7   2.0  39   4.1  -0.3    2.6   25   -7
BPKN2   RAWS       12297  6015  40  12.0  -1.2   2.0  40   5.6   0.3    1.9   33   -7
GELT2   RAWS       12298  6135  39  26.3   1.1   1.0  39   3.5  -0.3    1.1   26   -2
STOC2   RAWS       12299  6400  39  11.6   1.4   3.5  39   2.8   0.3    1.8   12    7
TR968   RAWS       12300  6437  39  28.9  -0.0   1.4  39   3.1  -0.3    2.4   18   -2
DPG14   MesoWest   12301  6491  32  15.1   1.5   1.2  32   4.0  -0.3    2.2   14   14
MPEC1   RAWS       12302  7270  39  21.0   0.2   1.9  39   2.8   0.3    1.1   16   17
CO089   CODOT      12303  7616  38  17.4   4.3   3.2  39   3.2   0.3    2.0   16  -39
MRVJH   MesoWest   12304  8769  39  14.4   2.4   1.3  39   1.9   0.3    1.6    5   -2
C5437   APRSWXNET  12305 10074  40  16.1   2.4   1.5  40   1.9  -0.3    1.4    6   -2
UNFN7   RAWS       12306 10870  39  25.2  -0.2   0.9  39   1.1  -0.3    0.9    0    0
WSHW3   RAWS       12307 10880  39   9.5  -0.3   1.9  39   3.2  -0.3    1.4   20    1
BRLW4   RAWS       12308 12350  40  10.7  -1.9   2.0  40   3.3  -0.3    1.8   25  -31
HBFI1   RAWS       12309 12437  40  12.9  -0.4   2.7  40   4.8   0.3    1.5   27    8
MIAC1   RAWS       12310 12707  40  14.8  -1.9   2.1  40   3.1  -0.3    1.5   22   -7
MNRW3   WIDOT      12311 15032  39  14.6   0.5   1.0  39   4.9  -0.3    1.2   33  -20
ITD03   MesoWest   12312 16826  36  15.4   1.9   1.9  36   4.6  -0.3    1.7   24   22
MLOS    MesoWest   12313 17881  40   9.2   0.7   2.0  40   1.7  -0.3    1.3    6  -36
CQ099   MesoWest   12314 18403  39  17.1  -2.5   1.6  39   3.7  -0.3    1.6   18    4
CQ164   MesoWest   12315 18444  29  16.9  -0.1   2.9  29   3.1  -0.3    1.4   17  -18
MTH04   MesoWest   12316 19574  39   5.6  -6.0   1.5  39   5.8  -0.3    2.2   34  -30
TS651   RAWS       12318 21382  40  19.7  -0.4   1.5  40   4.3  -0.3    2.1   23    4
CHHLS   AWS        12319 23781  40  12.3   0.4   1.6  40   2.1  -0.3    1.1   10   -3
MNTNC   AWS        12320 24968  40  21.2  -0.5   1.0  40   1.6  -0.3    1.0    5   29
RSTON   AWS        12321 25113  40  22.7   0.1   1.2  40   2.7  -0.3    1.4   12  -33
THPLN   AWS        12322 25507  40  19.6   1.2   1.6  40   1.7  -0.3    1.1    3   31
HRRDS   AWS        12323 25595  40  21.6   0.7   1.2  40   2.9  -0.3    1.4   14  -21
HEGNS   AWS        12324 25729  40  19.7   1.9   1.0  40   2.0  -0.3    1.2   11   -1
AP291   APRSWXNET  12325 10998  41  17.9   0.1   1.3  41   2.2  -0.3    1.9   11    4
OH147   OHDOT      12326 13161  35  17.6   0.7   1.1  35   4.3  -0.3    1.7   29  -18
41012   Maritime   12327 13306  38  26.7   0.9   0.9  38   3.9  -0.3    1.9   19  -10
FBIS1   Maritime   12328 16382  34  24.2  -0.1   0.9  34   4.5   0.3    1.6   24    9
MDEN    MesoWest   12329 19282  38  16.6   2.1   2.2  38   4.9   0.3    1.4   31  -76
AS547   APRSWXNET  12330 22503  28  23.2  -0.8   1.2  28   3.1   0.3    1.0   14   30
JONES   AWS        12331 24852  28  21.2   0.5   1.0  28   1.6  -0.3    1.4    3   10
WTFRD   AWS        12332 25590  28  13.2  -0.2   1.0  28   3.2  -0.3    1.0   19  -12
LSVCM   UrbaNet    12333 27912  41  24.5   0.1   1.2  41   2.5  -0.3    1.9   11  -27
C7939   APRSWXNET  12334 29844  38  21.1  -0.2   1.8  38   2.2  -0.3    1.5    9  -23
C8592   APRSWXNET  12335 30920  35  14.8   0.1   1.5  35   2.7  -0.3    2.1   10   -2
THKO2   RAWS       12346  6414  40  25.6   1.2   1.2  40   2.6  -0.3    1.1   18    1
BUFC1   RAWS       12347  7152  40  14.5   2.4   2.0  40   4.6  -0.3    2.9   25    8
TS341   RAWS       12348  8092  40  21.1   0.5   1.0  40   4.4  -0.3    2.0   27   11
ZNRN5   RAWS       12349  8129  40  19.0   1.4   1.3  40   4.7  -0.3    2.1   35  -10
COWI2   RAWS       12350 13194  40  23.5   1.1   1.0  40   3.7   0.3    1.4   24   -7
SNDG1   AWS        12351 23617  40  20.4  -0.6   1.9  40   2.7  -0.3    1.1   17   21
ATTCA   AWS        12352 24530  40  13.9  -0.3   1.4  40   2.9   0.3    0.9   17   16
MSSPQ   AWS        12353 24983  40  18.1   0.9   1.0  40   2.5  -0.3    1.2   10   -9
NLNDN   AWS        12354 25003  40  16.3   0.5   0.9  40   2.1  -0.3    1.2    6    9
BRWNS   AWS        12355 25462  40  18.4  -0.0   1.3  40   3.1  -0.3    1.4   20  -15
LHGHC   AWS        12356 25759  40  29.5  -0.1   0.7  40   3.6   0.3    1.0   21    7
FT1MT   AWS        12357 26195  40  19.0  -0.5   1.3  40   2.4  -0.3    1.1   13  -11
LRLHL   AWS        12358 26292  37  24.6  -1.2   1.2  37   1.8  -0.3    1.4    3   27
WTVQT   AWS        12359 26340  40  20.3   0.5   1.3  40   3.3   0.3    1.1   18   18
DLTPC   AWS        12360 26708  40  24.6   0.6   1.3  40   2.4  -0.3    1.0   20   -3
QNSFP   UrbaNet    12361 27402  37  17.5   0.3   0.9  37   2.8  -0.3    2.2   12    3
LKBNV   AWS        12362 28194  40  28.4  -0.1   1.0  40   2.3  -0.3    0.8   15    2
STHNG   AWS        12363 30076  40  15.4  -0.8   1.3  40   2.1  -0.3    0.8    8  -81
MNRCM   AWS        12364 31347  40  22.6  -2.0   1.2  40   2.4   0.3    1.0   12    3
CLRAH   AWS        12365 26716  39  14.4  -1.6   1.7  39   2.1  -0.3    1.1   11  -24
LANGL   AWS        12366 28163  36  11.4  -0.3   1.3  36   1.9  -0.3    1.3    7   -5
C7933   APRSWXNET  12367 29697  39  17.3   2.5   1.3  39   1.9  -0.3    1.4    5  -23
C8026   APRSWXNET  12368 30121  39  15.5  -0.7   0.8  39   2.3  -0.3    1.2   11  -16
BFFLS   AWS        12369 31340  39  25.3  -0.7   1.1  39   1.3   0.3    1.2    1  -17
CHNOK   UrbaNet    12370 32681  35  12.3   1.1   1.2  35   2.8   0.3    1.6   10   24
C4669   APRSWXNET  12377  4737  35  12.5   1.7   2.7  35   2.7   0.3    1.9   11  -44
C5464   APRSWXNET  12378  4885  39  16.5  -2.6   2.6  39   2.5  -0.3    1.5   14  -56
BURB    OK-Meso    12379  5398  39  23.4   0.6   1.1  39   4.7  -0.3    1.5   29   11
GLMT2   RAWS       12380  6137  39  26.5   0.9   1.1  39   2.6  -0.3    1.6   13    4
QADW4   RAWS       12381  6290  39   7.2   1.2   2.4  39   2.8   0.3    1.1   16  -16
DPG25   MesoWest   12382  6501  32  14.5   0.0   1.3  32   4.2   0.3    2.7   16  -21
QCAC1   RAWS       12383  7304  39  29.8   1.6   1.3  39   4.1  -0.3    1.5   22  -16
UT3     MesoWest   12384  8136  35   9.3  -1.1   1.6  35   3.7   0.3    2.3   16  -15
SPOFE   MesoWest   12385  8777  39  12.7   0.2   1.8  39   3.1   0.3    1.1   16  -14
AR816   APRSWXNET  12386  9205  39  30.4   1.4   1.1  39   2.4   0.3    1.6    6  -17
AS041   APRSWXNET  12387  9255  39  13.7   0.8   2.1  39   1.8  -0.3    1.9    9    1
MRAG1   RAWS       12388 10801  39  27.5   0.6   1.2  39   1.3  -0.3    1.1    0    0
TS098   RAWS       12389 10855  39  13.2   0.4   1.2  39   3.1  -0.3    1.2   24   18
44018   Maritime   12390 11533  35  13.9  -0.9   0.6  35   6.3   0.3    1.3   33    4
C4838   APRSWXNET  12391 19310  39  17.5   0.9   1.6  39   1.7  -0.3    1.1    6   15
C0922   APRSWXNET  12392 22232  39  28.8   0.8   1.1  39   5.6  -0.3    2.4   30   41
BONHM   AWS        12393 23267  39   0.0 -25.6   3.0  39   3.9  -0.3    1.4   24   12
MARLN   AWS        12394 23894  36  28.7   0.5   1.2  36   2.9  -0.3    1.3   13  -10
STBRG   AWS        12395 25169  36  20.6  -1.0   1.1  36   2.0  -0.3    1.3    6  -24
GENEA   AWS        12396 25686  36  17.8   0.9   1.9  36   3.9  -0.3    1.2   20    5
VA023   VADOT      12397 11141  41  24.2   0.5   0.7  41   1.6  -0.3    1.5    2   40
CLBC1   RAWS       12398 12382  40   7.1  -3.9   1.9  40   2.9   0.3    1.6   16   -2
SAFO3   RAWS       12399 12573  40  12.1   0.4   2.5  40   2.0  -0.3    1.3    6  -38
TBULL   MesoWest   12400 12858  41  11.5   2.3   1.4  41   1.7  -0.3    1.2    7  -26
RTNI4   IADOT      12402 17804  44  13.7   0.6   0.8  44   5.3   0.3    1.4   36  -11
TOMBL   AWS        12403 23641  40  29.2   1.8   1.8  40   2.8   0.3    1.2   12  -19
KNWAT   AWS        12404 24378  40  21.3   0.4   0.7  40   2.8  -0.3    1.2   15  -22
AUROH   AWS        12405 24534  40  17.2   1.9   1.0  40   2.5   0.3    1.2    9  -15
WLMSV   AWS        12406 25260  40  15.5   0.6   1.5  40   2.8   0.3    1.2   14   20
NEWTN   AWS        12407 25376  40  19.0   0.1   1.5  40   2.5   0.3    1.4   10  -14
JRMYN   AWS        12408 25482  40  15.6   0.5   1.5  40   2.2  -0.3    1.6    8   12
BRDMN   AWS        12409 26352  40  16.2   0.2   1.6  40   2.3   0.3    0.9   11  -10
FMYSN   AWS        12410 26643  40  30.0   0.2   1.0  40   3.8   0.3    1.0   23   22
MDSN1   AWS        12411 28240  40  14.6   1.0   1.4  40   2.1  -0.3    1.0   10   -7
VCHMN   AWS        12412 28495  40  23.8  -0.2   0.8  40   1.5  -0.3    1.3    3  -17
KOIC    NonFedAWOS 12413 28608  40  16.3   1.9   1.2  40   2.8   0.3    1.4   16   22
DBNNW   AWS        12414 28685  40  17.8  -0.0   1.4  40   3.2  -0.3    1.4   21   -9
NINM8   RAWS       12429  6251  40  13.7   1.5   1.6  40   2.3   0.3    1.6    7  -48
C0181   APRSWXNET  12436  4093  39  19.1   2.6   0.9  39   2.7  -0.3    1.4   19  -18
EPTT2   NOS-PORTS  12437  5203  39  26.6   0.6   1.1  39   5.5   0.3    1.7   34  -23
CKST2   RAWS       12438  6054  39  25.4   0.2   1.0  39   2.9  -0.3    1.8   16    4
TMKO3   RAWS       12439  6417  39  15.0   3.1   1.8  39   2.7  -0.3    2.0    7   23
FMP     MesoWest   12440  6532  39  13.9  -0.9   1.5  39   3.5   0.3    2.3   17   -8
K5PEA   KSDOT      12441  6945  39  55.6  36.2  18.6  39   4.3  -0.3    1.4   28   22
E3POR   MesoWest   12442  8873  39  13.0   0.4   1.3  39   2.8   0.3    1.1   15   -5
BYRG1   RAWS       12443 10726  39  27.2   0.5   0.9  39   2.9   0.3    0.8   18   15
LBRM4   RAWS       12444 10780  39  11.6   0.3   1.8  39   3.3  -0.3    1.4   24   10
42035   Maritime   12445 11366  39  26.4   0.1   0.6  39   6.2   0.3    1.6   38   -0
BUGC1   RAWS       12447 12357  33   9.1   0.0  10.8  39   3.4   0.3    1.3   16    8
STVM8   RAWS       12448 12602  39  14.2   2.0   1.9  39   1.4  -0.3    0.9    7    5
IN018   INDOT      12450 15874  39  22.1   0.6   1.5  39   3.6   0.3    1.1   23    1
C3722   APRSWXNET  12451 15892  27  20.7   0.6   1.0  27   4.4  -0.3    1.4   20   10
LA022   LSU-JSU    12452 17064  39  26.4   0.2   1.8  39   2.9  -0.3    1.2   15    2
BHFL1   LSU-JSU    12453 17066  39  27.1  -1.3   1.2  39   3.6   0.3    1.5   25  -12
C6848   APRSWXNET  12454 21405  39  14.1  -0.9   1.5  39   1.8  -0.3    1.8    5  -20
D0201   GoMOOS     12455 21838  39  13.8   0.7   1.1  39   4.0   0.3    1.7   26    9
C2258   APRSWXNET  12456 22215  31  24.5   1.1   0.8  30   3.2   0.3    0.9   20   -1
STHNR   AWS        12457 26237  39  17.7   1.0   0.8  39   2.5  -0.3    1.2   13    9
ODSW    MesoWest   12458 27711  30  14.8   1.8   1.5  30   3.4  -0.3    1.8   17    1
CRNX1   AWS        12459 29282  39  18.3   1.0   0.9  39   2.5  -0.3    1.4   12   71
RCHWR   AWS        12460 32188  39  12.8  -1.8   1.6  39   2.9  -0.3    1.2   16    4
TRDK1   RAWS       12461 29868  29  21.2   0.8   1.0  29   4.7   0.3    1.2   20  -12
DLC01   UrbaNet    12462 30003  35  25.1  -1.7   1.2  35   4.2   0.3    2.3   22   -4
GHST2   WT-Meso    12468  3638  35  26.7  -1.1   0.7  35   6.5   0.3    1.7   27   -7
AP221   APRSWXNET  12469  5659  35  10.2   0.8   1.3  35   3.6  -0.3    1.2   24   -5
UP385   MesoWest   12470  6875  38  13.9  -1.1   1.2  38   5.3   0.3    2.4   26   24
KLOM8   RAWS       12471 12187  29  12.9  -0.3   2.5  29   4.6   0.3    2.6   15  -20
SRRL    INTERNET   12472 12768  35  16.1  -1.2   1.6  35   4.8   0.3    3.0   21  -13
SGNW3   Maritime   12473 17262  38  12.7   0.2   1.1  38   7.6   0.3    1.8   34   -2
VA015   VADOT      12474 10427  31  18.9  -0.4   1.7  31   3.1  -0.3    1.4   10   26
45140   Maritime   12475 11418  37   8.0  -0.8   0.8  37   4.8  -0.3    1.3   26    4
HLKC1   RAWS       12476 12442  40  12.1   1.9   1.8  40   4.2  -0.3    2.4   25   15
LANS2   RAWS       12477 12478  40  11.2   0.2   1.4  40   3.7  -0.3    1.1   23   -1
LICC1   RAWS       12478 12486  40  19.8   2.2   1.7  40   1.8  -0.3    1.5    4  -28
STHC2   RAWS       12479 12600  40  12.1   0.3   1.4  40   3.3   0.3    2.5   13  -41
SDMEA   MesoWest   12480 12762  40  22.6   0.6   2.0  40   3.7   0.3    1.9   21  -33
ALDL1   LSU-JSU    12482 17059  37  28.7   1.6   0.7  37   3.2  -0.3    1.9   17  -14
SNDI0   AWS        12483 23841  40  20.3  -0.1   1.1  40   2.8  -0.3    1.4   15  -30
BLLVS   AWS        12484 24222  40  11.5  -1.2   1.4  40   2.4   0.3    1.0    9  -26
MCGVL   AWS        12485 24923  40  22.2   1.0   2.2  40   2.1  -0.3    1.2   12  -16
EGLRV   AWS        12486 25941  40   9.5   0.2   1.4  40   3.3  -0.3    1.2   21   23
CMPBL   AWS        12487 25962  40  21.9   0.1   1.2  40   3.3  -0.3    1.7   21  -21
JZLTN   AWS        12488 25996  40  16.1  -0.3   1.4  40   2.8   0.3    1.1   15   -5
LEROY   AWS        12489 26072  40  14.5  -0.3   1.5  40   2.0  -0.3    1.2    9  -37
BNTSL   AWS        12490 26568  40  30.2   0.5   1.0  40   3.3  -0.3    1.5   22   -4
PRRRY   AWS        12491 26760  40  27.4   0.2   0.7  40   1.7   0.3    0.8    3   13
CARHS   UrbaNet    12492 27105  40  18.3  -0.1   1.6  40   2.7  -0.3    1.5   15  -12
PHLD7   UrbaNet    12493 27182  40  19.2  -0.3   1.6  40   3.0   0.3    1.9   15   11
NRLNG   UrbaNet    12494 27284  37  17.5  -0.1   1.4  37   2.6  -0.3    2.0   14   20
NPRVD   AWS        12495 28488  40  17.1   1.6   0.7  40   2.4  -0.3    1.1   11   29
CHRHU   AWS        12496 30479  40  24.3  -0.9   0.8  40   1.4  -0.3    1.0    2  -14
AP895   APRSWXNET  12499  3788  40  17.0   0.1   2.1  40   1.9  -0.3    1.6    3   -6
BUCO3   RAWS       12500  6021  40  15.2   4.6   3.2  40   2.5  -0.3    1.3   13  -25
UTR20   MesoWest   12501  6518  40  11.9  -2.6   1.5  40   4.9   0.3    2.7   28   -1
STCA3   MesoWest   12502  6634   0   0.0   0.0   0.0  26   4.9   0.3    1.4   21  -22
DPG13   MesoWest   12503  7384  31  14.9   1.5   1.1  31   4.2  -0.3    2.5   14   10
SNOW4   RAWS       12504  8042  40  10.6  -1.0   1.7  40   6.0   0.3    1.6   29   -1
AR914   APRSWXNET  12505  9226  40  29.8   0.9   1.1  40   2.9  -0.3    1.2   18   -3
C2840   APRSWXNET  12513  4404  39  29.0   1.5   1.0  39   1.9  -0.3    2.0    6  -14
BYAR    OK-Meso    12514  5401  39  24.6   0.7   1.0  39   5.4   0.3    1.6   29    8
CENT    OK-Meso    12515  5404  39  25.2   0.5   1.4  39   4.1  -0.3    1.4   28   13
SEIL    OK-Meso    12516  5460  39  24.5   1.2   2.2  39   6.5   0.3    1.4   29    7
WASH    OK-Meso    12517  5475  39  25.4   1.2   1.4  39   5.2   0.3    1.7   28    3
GRYT2   RAWS       12518  6145  39  27.3   1.4   2.0  39   4.8   0.3    1.1   31    8
FLU     MesoWest   12519  6531  39  14.8   0.3   1.6  39   4.4   0.3    2.0   20   12
CSUF    INTERNET   12520  6995  39  14.8  -0.2   1.6  39   3.5  -0.3    1.8   18    7
DRAC2   RAWS       12521  7182  39  15.4   1.4   2.2  39   4.3   0.3    2.1   24  -10
GMLN5   RAWS       12522  7205  39  18.2   1.2   1.5  39   5.5  -0.3    2.1   35   -2
RSHC1   RAWS       12523  7320  39   8.3  -0.8   2.9  39   4.4   0.3    1.9   29  -22
MWQMN   MesoWest   12524  7547  42  12.0  -0.5   2.1  42   3.1  -0.3    2.4   17   36
BDEM6   RAWS       12525 10709  39  27.6   0.6   1.7  39   2.8   0.3    0.9   16   -6
MTFG1   RAWS       12526 10804  39  27.5   0.4   0.9  39   2.3  -0.3    1.2    8   24
SLLL1   LSU-JSU    12528 17077  39  27.5  -0.3   2.1  39   2.3  -0.3    1.5   12   -7
CLWST   AWS        12530 26612  39  28.9  -0.7   1.0  39   2.8  -0.3    1.1   20   -5
BRKLN   UrbaNet    12531 27101  39  17.4  -0.4   0.9  39   2.7  -0.3    1.8   12   18
C7260   APRSWXNET  12532 32148  39  18.1  -2.0   1.7  39   3.2  -0.3    1.3   21  -29
C8782   APRSWXNET  12533 32530  39  25.8   0.6   1.0  39   1.4  -0.3    1.1    2   14
CRVO    MesoWest   12534 27686  30  12.9   0.9   1.7  30   2.6  -0.3    1.3   12    5
HERO    MesoWest   12535 27697  30  15.5   0.6   1.7  30   2.0  -0.3    1.8    7   21
TCMFP   UrbaNet    12536 32682  27  12.5   0.8   1.4  27   2.6  -0.3    1.3    8   18
E3HAL   MesoWest   12539  8871  27  11.1  -2.3   2.0  27   1.9   0.3    1.2    4  -10
PTCR1   NOS-PORTS  12540 10249  38  16.7   0.7   1.0  38   3.6   0.3    1.4   22   12
C3639   APRSWXNET  12541 10645  38  26.3   1.6   1.1  38   1.2  -0.3    0.9    5  -27
EBSW1   NOS-NWLON  12542 12240  27  12.5   1.4   1.3  27   2.6  -0.3    2.0    8   -0
CAMM2   NOS-NWLON  12543 13006  27  23.4   0.9   1.4  27   3.6  -0.3    1.1   12   -4
ND018   NDDOT      12544 13447  35   9.8  -0.1   1.5  35   3.7  -0.3    1.4   24   12
EGLNS   AWS        12545 23202  41  15.6   1.7   2.3  41   4.3   0.3    2.7   26   63
BRNSW   AWS        12546 24589  38  12.8  -0.2   1.2  38   2.6  -0.3    1.2   13   22
C5504   APRSWXNET  12547 10085  42  27.0   1.0   1.0  42   1.2  -0.3    0.8    1   60
C5616   APRSWXNET  12548 10108  39  25.1  -0.1   1.0  39   2.2   0.3    1.4    7   42
BXYG1   RAWS       12549 10725  39  27.5   0.3   0.8  39   2.7   0.3    0.7   12    5
RMAM6   RAWS       12550 10830  39  26.9  -0.2   1.4  39   1.9  -0.3    1.2    3   38
GA103   GADOT      12551 10965  33   6.0 -19.4   2.1  32   1.5  -0.3    1.1    4    0
KNGS1   RAWS       12552 11326  40  25.9   0.8   0.8  40   1.2  -0.3    0.7    0    0
H100A   MesoWest   12554 16177  37  15.5   1.2   1.6  37   2.0  -0.3    1.6    8  -12
HILMR   AWS        12555 23361  40  20.1  -0.1   1.3  40   1.7  -0.3    1.3    5  -47
LNXHS   AWS        12556 23945  32  14.8  -1.3   0.9  32   3.9  -0.3    1.5   26    5
